"Pair","Param1","Param2","Param1Value","Param2Value","SSE","Log10SSE"
"delta_max_vs_p","delta_max","p",0.02,0.3,0.0240874458340061,-1.61820924894339
"delta_max_vs_p","delta_max","p",0.02,0.35,0.0216696969213655,-1.66414716280566
"delta_max_vs_p","delta_max","p",0.02,0.4,0.0198559364340958,-1.70210962617399
"delta_max_vs_p","delta_max","p",0.02,0.45,0.0185375228666042,-1.73194830024764
"delta_max_vs_p","delta_max","p",0.02,0.5,0.0176043095157945,-1.75438100435472
"delta_max_vs_p","delta_max","p",0.02,0.55,0.0169630820455247,-1.77049523735297
"delta_max_vs_p","delta_max","p",0.02,0.6,0.0165402354564416,-1.78145831239499
"delta_max_vs_p","delta_max","p",0.02,0.65,0.0162795094422273,-1.78835868604041
"delta_max_vs_p","delta_max","p",0.02,0.7,0.0161386117654978,-1.79213382577961
"delta_max_vs_p","delta_max","p",0.02,0.75,0.0160860110702373,-1.79355163675611
"delta_max_vs_p","delta_max","p",0.02,0.8,0.016098269921139,-1.79322079502875
"delta_max_vs_p","delta_max","p",0.025,0.1,0.0185331602737401,-1.7320505184889
"delta_max_vs_p","delta_max","p",0.025,0.15,0.0160726780667922,-1.79391175405632
"delta_max_vs_p","delta_max","p",0.025,0.2,0.0127398454578403,-1.89483584022785
"delta_max_vs_p","delta_max","p",0.025,0.25,0.0096284661177077,-2.01644289352701
"delta_max_vs_p","delta_max","p",0.025,0.3,0.00724180667252984,-2.14015307330169
"delta_max_vs_p","delta_max","p",0.025,0.35,0.00560952958761602,-2.25107355693786
"delta_max_vs_p","delta_max","p",0.025,0.4,0.00458402844425679,-2.33875269620091
"delta_max_vs_p","delta_max","p",0.025,0.45,0.00399860382478685,-2.3980916229313
"delta_max_vs_p","delta_max","p",0.025,0.5,0.00371751715219352,-2.42974701901695
"delta_max_vs_p","delta_max","p",0.025,0.55,0.00364169977838497,-2.43869586028878
"delta_max_vs_p","delta_max","p",0.025,0.6,0.00370197928999548,-2.43156601515249
"delta_max_vs_p","delta_max","p",0.025,0.65,0.00385094921473344,-2.41443220869653
"delta_max_vs_p","delta_max","p",0.025,0.7,0.00405636914781832,-2.39186252912703
"delta_max_vs_p","delta_max","p",0.025,0.75,0.00429637972222273,-2.36689734183872
"delta_max_vs_p","delta_max","p",0.025,0.8,0.00455618069885771,-2.34139906006252
"delta_max_vs_p","delta_max","p",0.03,0.1,0.0109508862213446,-1.96055073329275
"delta_max_vs_p","delta_max","p",0.03,0.15,0.00828788350605153,-2.08155636197077
"delta_max_vs_p","delta_max","p",0.03,0.2,0.00518081239153149,-2.28560213417454
"delta_max_vs_p","delta_max","p",0.03,0.25,0.00264517064899058,-2.57754630490505
"delta_max_vs_p","delta_max","p",0.03,0.3,0.00103172544291021,-2.98643585938829
"delta_max_vs_p","delta_max","p",0.03,0.35,0.000236538637153027,-3.62609790975985
"delta_max_vs_p","delta_max","p",0.03,0.4,2.28512221585481e-05,-4.64109056747512
"delta_max_vs_p","delta_max","p",0.03,0.45,0.000176529973042293,-3.7531815451106
"delta_max_vs_p","delta_max","p",0.03,0.5,0.000543775187010776,-3.26458061357485
"delta_max_vs_p","delta_max","p",0.03,0.55,0.00102458782368256,-2.98945080963369
"delta_max_vs_p","delta_max","p",0.03,0.6,0.00155724416128743,-2.80764328878929
"delta_max_vs_p","delta_max","p",0.03,0.65,0.00210492328019872,-2.67676372861384
"delta_max_vs_p","delta_max","p",0.03,0.7,0.00264635527132521,-2.57735185250724
"delta_max_vs_p","delta_max","p",0.03,0.75,0.00316978191651492,-2.49897061655582
"delta_max_vs_p","delta_max","p",0.03,0.8,0.0036691878373551,-2.4354300547639
"delta_max_vs_p","delta_max","p",0.035,0.1,0.0112584327139307,-1.94852206339825
"delta_max_vs_p","delta_max","p",0.035,0.15,0.00854555262020586,-2.06825984726206
"delta_max_vs_p","delta_max","p",0.035,0.2,0.00580357792448402,-2.23630417992365
"delta_max_vs_p","delta_max","p",0.035,0.25,0.00394759458058383,-2.40366745591534
"delta_max_vs_p","delta_max","p",0.035,0.3,0.00317677777591347,-2.49801316416877
"delta_max_vs_p","delta_max","p",0.035,0.35,0.00326133173406872,-2.48660502365708
"delta_max_vs_p","delta_max","p",0.035,0.4,0.00388300929033754,-2.41083157037656
"delta_max_vs_p","delta_max","p",0.035,0.45,0.00478644791399612,-2.31998666270655
"delta_max_vs_p","delta_max","p",0.035,0.5,0.0058045312700128,-2.23623284484289
"delta_max_vs_p","delta_max","p",0.035,0.55,0.00683975749754734,-2.1649592958448
"delta_max_vs_p","delta_max","p",0.035,0.6,0.00784016753368061,-2.10567465693602
"delta_max_vs_p","delta_max","p",0.035,0.65,0.00878098821826252,-2.05645660555319
"delta_max_vs_p","delta_max","p",0.035,0.7,0.00965278184238104,-2.01534750896795
"delta_max_vs_p","delta_max","p",0.035,0.75,0.0104543593518173,-1.98070257580618
"delta_max_vs_p","delta_max","p",0.035,0.8,0.0111887140674673,-1.95121982459719
"delta_max_vs_p","delta_max","p",0.04,0.1,0.0178610403991753,-1.74809324721338
"delta_max_vs_p","delta_max","p",0.04,0.15,0.0152185072790228,-1.8176279436414
"delta_max_vs_p","delta_max","p",0.04,0.2,0.0129538113344852,-1.88760243250898
"delta_max_vs_p","delta_max","p",0.04,0.25,0.0118695565751426,-1.92556550518743
"delta_max_vs_p","delta_max","p",0.04,0.3,0.0120144567421616,-1.92029586191506
"delta_max_vs_p","delta_max","p",0.04,0.35,0.0130353982527947,-1.8848756958843
"delta_max_vs_p","delta_max","p",0.04,0.4,0.0145345538444195,-1.83759829487949
"delta_max_vs_p","delta_max","p",0.04,0.45,0.0162175401449144,-1.79001501834343
"delta_max_vs_p","delta_max","p",0.04,0.5,0.0179065990718198,-1.74698689011936
"delta_max_vs_p","delta_max","p",0.04,0.55,0.0195093850264036,-1.70975642019281
"delta_max_vs_p","delta_max","p",0.04,0.6,0.0209859375258024,-1.67807162434681
"delta_max_vs_p","delta_max","p",0.04,0.65,0.0223252056058773,-1.65120453274908
"delta_max_vs_p","delta_max","p",0.04,0.7,0.0235307482656955,-1.62836426226318
"delta_max_vs_p","delta_max","p",0.04,0.75,0.024612716079288,-1.60884045809078
"delta_max_vs_p","delta_max","p",0.04,0.8,0.0255836032169268,-1.59203828913706
"delta_max_vs_p","delta_max","p",0.045,0.1,0.0295373537283112,-1.52962841602042
"delta_max_vs_p","delta_max","p",0.045,0.15,0.0270687838080131,-1.56753125650634
"delta_max_vs_p","delta_max","p",0.045,0.2,0.0253867591652268,-1.59539273695586
"delta_max_vs_p","delta_max","p",0.045,0.25,0.0251754747497362,-1.59902233093337
"delta_max_vs_p","delta_max","p",0.045,0.3,0.026331978914217,-1.57951650134856
"delta_max_vs_p","delta_max","p",0.045,0.35,0.0283759906982324,-1.54704896689962
"delta_max_vs_p","delta_max","p",0.045,0.4,0.0308260619488182,-1.51108195315664
"delta_max_vs_p","delta_max","p",0.045,0.45,0.0333473648369083,-1.47693847904896
"delta_max_vs_p","delta_max","p",0.045,0.5,0.0357526701741757,-1.44669151753827
"delta_max_vs_p","delta_max","p",0.045,0.55,0.0379572364459229,-1.42070541478996
"delta_max_vs_p","delta_max","p",0.045,0.6,0.0399357167529591,-1.39863851658867
"delta_max_vs_p","delta_max","p",0.045,0.65,0.0416930230325047,-1.37993661437868
"delta_max_vs_p","delta_max","p",0.045,0.7,0.0432474377345044,-1.36403961792702
"delta_max_vs_p","delta_max","p",0.045,0.75,0.0446217104623629,-1.35045378613358
"delta_max_vs_p","delta_max","p",0.045,0.8,0.0458387300198471,-1.33876742317445
"delta_max_vs_p","delta_max","p",0.05,0.1,0.0453467345935442,-1.3434539809096
"delta_max_vs_p","delta_max","p",0.05,0.15,0.0431508575314246,-1.3650105691848
"delta_max_vs_p","delta_max","p",0.05,0.2,0.0421648528076817,-1.37504941140289
"delta_max_vs_p","delta_max","p",0.05,0.25,0.0429518503301181,-1.36701812238336
"delta_max_vs_p","delta_max","p",0.05,0.3,0.045251887402216,-1.3443633021765
"delta_max_vs_p","delta_max","p",0.05,0.35,0.0484465155342563,-1.31473745367337
"delta_max_vs_p","delta_max","p",0.05,0.4,0.0519606423628088,-1.28432548860558
"delta_max_vs_p","delta_max","p",0.05,0.45,0.0554142853526442,-1.25637826324847
"delta_max_vs_p","delta_max","p",0.05,0.5,0.0586108695079463,-1.23202183569564
"delta_max_vs_p","delta_max","p",0.05,0.55,0.0614759205356722,-1.21129495944862
"delta_max_vs_p","delta_max","p",0.05,0.6,0.0640020427424363,-1.19380616449095
"delta_max_vs_p","delta_max","p",0.05,0.65,0.0662131713327486,-1.1790556107393
"delta_max_vs_p","delta_max","p",0.05,0.7,0.0681447818793886,-1.16656739423505
"delta_max_vs_p","delta_max","p",0.05,0.75,0.0698340978167537,-1.15593247311023
"delta_max_vs_p","delta_max","p",0.05,0.8,0.0713157859700586,-1.14681432707857
"delta_max_vs_p","delta_max","p",0.055,0.1,0.0645636557614684,-1.19001188671097
"delta_max_vs_p","delta_max","p",0.055,0.15,0.0627429134338584,-1.20243531893647
"delta_max_vs_p","delta_max","p",0.055,0.2,0.0625846571851327,-1.20353212232521
"delta_max_vs_p","delta_max","p",0.055,0.25,0.0645294355469064,-1.19024213374513
"delta_max_vs_p","delta_max","p",0.055,0.3,0.0681495700704172,-1.16653687961851
"delta_max_vs_p","delta_max","p",0.055,0.35,0.0726699034433269,-1.13864541685447
"delta_max_vs_p","delta_max","p",0.055,0.4,0.077405817240711,-1.1112263997744
"delta_max_vs_p","delta_max","p",0.055,0.45,0.081924522348893,-1.08658608204012
"delta_max_vs_p","delta_max","p",0.055,0.5,0.0860195529024141,-1.06540281907696
"delta_max_vs_p","delta_max","p",0.055,0.55,0.0896298979544919,-1.04754709803001
"delta_max_vs_p","delta_max","p",0.055,0.6,0.0927704123889805,-1.03259051284458
"delta_max_vs_p","delta_max","p",0.055,0.65,0.0954881036254011,-1.02005073157505
"delta_max_vs_p","delta_max","p",0.055,0.7,0.0978389681897146,-1.00948813601957
"delta_max_vs_p","delta_max","p",0.055,0.75,0.0998772707038747,-1.00053333390621
"delta_max_vs_p","delta_max","p",0.055,0.8,0.101651380196635,-0.992886720245687
"delta_max_vs_p","delta_max","p",0.06,0.1,0.0866292820059947,-1.06233528507146
"delta_max_vs_p","delta_max","p",0.06,0.15,0.0852959332107015,-1.06907167488471
"delta_max_vs_p","delta_max","p",0.06,0.2,0.0861224954154023,-1.06488339490245
"delta_max_vs_p","delta_max","p",0.06,0.25,0.0894249910562863,-1.04854109461434
"delta_max_vs_p","delta_max","p",0.06,0.3,0.0945912269532419,-1.02414914121425
"delta_max_vs_p","delta_max","p",0.06,0.35,0.10066318926754,-0.997129314159897
"delta_max_vs_p","delta_max","p",0.06,0.4,0.106825264352856,-0.971326023791885
"delta_max_vs_p","delta_max","p",0.06,0.45,0.112581613483911,-0.948532531460701
"delta_max_vs_p","delta_max","p",0.06,0.5,0.11771496811182,-0.929168310690475
"delta_max_vs_p","delta_max","p",0.06,0.55,0.122181732758832,-0.912993720075975
"delta_max_vs_p","delta_max","p",0.06,0.6,0.126024424232949,-0.899545278043944
"delta_max_vs_p","delta_max","p",0.06,0.65,0.12931825589312,-0.888340161322327
"delta_max_vs_p","delta_max","p",0.06,0.7,0.132143990729235,-0.878952581699679
"delta_max_vs_p","delta_max","p",0.06,0.75,0.134576230216712,-0.871031641429513
"delta_max_vs_p","delta_max","p",0.06,0.8,0.136679531309062,-0.864296519119961
"delta_max_vs_p","delta_max","p",0.065,0.1,0.111114622500529,-0.954228784862758
"delta_max_vs_p","delta_max","p",0.065,0.15,0.110394809030016,-0.957051347463906
"delta_max_vs_p","delta_max","p",0.065,0.2,0.11239273679031,-0.949261753480572
"delta_max_vs_p","delta_max","p",0.065,0.25,0.117296404295143,-0.930715300916977
"delta_max_vs_p","delta_max","p",0.065,0.3,0.124285874790345,-0.905578226540912
"delta_max_vs_p","delta_max","p",0.065,0.35,0.132186739588573,-0.878812109240364
"delta_max_vs_p","delta_max","p",0.065,0.4,0.140025734325115,-0.853792141119431
"delta_max_vs_p","delta_max","p",0.065,0.45,0.147231491786237,-0.831999287510697
"delta_max_vs_p","delta_max","p",0.065,0.5,0.153574902697469,-0.813679751170148
"delta_max_vs_p","delta_max","p",0.065,0.55,0.159034635018173,-0.798508283483126
"delta_max_vs_p","delta_max","p",0.065,0.6,0.163687463605752,-0.785984580791656
"delta_max_vs_p","delta_max","p",0.065,0.65,0.167643059799919,-0.775614421077912
"delta_max_vs_p","delta_max","p",0.065,0.7,0.171012128364438,-0.766973087882906
"delta_max_vs_p","delta_max","p",0.065,0.75,0.173893632604183,-0.759716320099043
"delta_max_vs_p","delta_max","p",0.065,0.8,0.176371360211041,-0.753571935712838
"delta_max_vs_p","delta_max","p",0.07,0.1,0.137691873060981,-0.861091692197169
"delta_max_vs_p","delta_max","p",0.07,0.15,0.137728007918011,-0.860977734054082
"delta_max_vs_p","delta_max","p",0.07,0.2,0.141115149858681,-0.850426358698998
"delta_max_vs_p","delta_max","p",0.07,0.25,0.147907453502113,-0.830009940044517
"delta_max_vs_p","delta_max","p",0.07,0.3,0.157047574155679,-0.803968767568177
"delta_max_vs_p","delta_max","p",0.07,0.35,0.167104230808125,-0.77701255433544
"delta_max_vs_p","delta_max","p",0.07,0.4,0.176915175231074,-0.752234913068504
"delta_max_vs_p","delta_max","p",0.07,0.45,0.185819153379785,-0.730909522966518
"delta_max_vs_p","delta_max","p",0.07,0.5,0.193574235173182,-0.713152447992227
"delta_max_vs_p","delta_max","p",0.07,0.55,0.200187163256673,-0.698563774536675
"delta_max_vs_p","delta_max","p",0.07,0.6,0.205776757743823,-0.686603679882796
"delta_max_vs_p","delta_max","p",0.07,0.65,0.210494498682998,-0.676759250055571
"delta_max_vs_p","delta_max","p",0.07,0.7,0.214487110108399,-0.668598802206536
"delta_max_vs_p","delta_max","p",0.07,0.75,0.217882643699414,-0.661777363814264
"delta_max_vs_p","delta_max","p",0.07,0.8,0.22078769281117,-0.656025138792309
"delta_max_vs_p","delta_max","p",0.075,0.1,0.166111801159507,-0.779599512663631
"delta_max_vs_p","delta_max","p",0.075,0.15,0.167063583064723,-0.777118208381195
"delta_max_vs_p","delta_max","p",0.075,0.2,0.172089042579458,-0.764246781611869
"delta_max_vs_p","delta_max","p",0.075,0.25,0.181099866852109,-0.742081868986965
"delta_max_vs_p","delta_max","p",0.075,0.3,0.192765465136012,-0.714970769418105
"delta_max_vs_p","delta_max","p",0.075,0.35,0.205350908451669,-0.687503371531175
"delta_max_vs_p","delta_max","p",0.075,0.4,0.217469546009208,-0.662601552163049
"delta_max_vs_p","delta_max","p",0.075,0.45,0.228354351520702,-0.641390708062138
"delta_max_vs_p","delta_max","p",0.075,0.5,0.237749786249829,-0.623879864845065
"delta_max_vs_p","delta_max","p",0.075,0.55,0.245697447778833,-0.609599354799228
"delta_max_vs_p","delta_max","p",0.075,0.6,0.252367130367301,-0.597967210559819
"delta_max_vs_p","delta_max","p",0.075,0.65,0.257960508597741,-0.588446775474133
"delta_max_vs_p","delta_max","p",0.075,0.7,0.262667245408011,-0.580594080337104
"delta_max_vs_p","delta_max","p",0.075,0.75,0.266649858073965,-0.574058643136965
"delta_max_vs_p","delta_max","p",0.075,0.8,0.270041811374294,-0.568568987532491
"delta_max_vs_p","delta_max","p",0.08,0.1,0.196185741761362,-0.707332559134334
"delta_max_vs_p","delta_max","p",0.08,0.15,0.19823006164747,-0.702830483969716
"delta_max_vs_p","delta_max","p",0.08,0.2,0.205172666706723,-0.68788049682104
"delta_max_vs_p","delta_max","p",0.08,0.25,0.216771099925413,-0.663998618718272
"delta_max_vs_p","delta_max","p",0.08,0.3,0.231379984541411,-0.635674212277886
"delta_max_vs_p","delta_max","p",0.08,0.35,0.246908454746508,-0.607464038513239
"delta_max_vs_p","delta_max","p",0.08,0.4,0.261706603739842,-0.582185318508041
"delta_max_vs_p","delta_max","p",0.08,0.45,0.27488456376461,-0.560849647424908
"delta_max_vs_p","delta_max","p",0.08,0.5,0.286172682662103,-0.54337182527692
"delta_max_vs_p","delta_max","p",0.08,0.55,0.295655116918406,-0.529214600242762
"delta_max_vs_p","delta_max","p",0.08,0.6,0.30356261105427,-0.517751720302105
"delta_max_vs_p","delta_max","p",0.08,0.65,0.31015635647887,-0.508419313788362
"delta_max_vs_p","delta_max","p",0.08,0.7,0.315676631241312,-0.500757566662067
"delta_max_vs_p","delta_max","p",0.08,0.75,0.320326377272472,-0.49440729788873
"delta_max_vs_p","delta_max","p",0.08,0.8,0.324270433668927,-0.489092647626141
"E_star_vs_a","E_star","a",100,0.5,0.33090212186393,-0.480300447978129
"E_star_vs_a","E_star","a",100,0.75,0.251808653312898,-0.598929349599608
"E_star_vs_a","E_star","a",100,1,0.194534830876129,-0.711002628255947
"E_star_vs_a","E_star","a",100,1.25,0.152144610805845,-0.817743426406273
"E_star_vs_a","E_star","a",100,1.5,0.120264157067663,-0.919863788347297
"E_star_vs_a","E_star","a",100,1.75,0.0960191629327427,-1.01764208440388
"E_star_vs_a","E_star","a",100,2,0.077453386343185,-1.11095958968
"E_star_vs_a","E_star","a",100,2.25,0.0631962605654167,-1.19930861893046
"E_star_vs_a","E_star","a",100,2.5,0.0522641127161812,-1.28179641818954
"E_star_vs_a","E_star","a",100,2.75,0.0439364506729032,-1.35717502969663
"E_star_vs_a","E_star","a",100,3,0.0376762922001207,-1.42393184357184
"E_star_vs_a","E_star","a",100,3.25,0.0330773359538476,-1.48046947575594
"E_star_vs_a","E_star","a",100,3.5,0.0298280414676075,-1.52537526181511
"E_star_vs_a","E_star","a",100,3.75,0.0276866712399466,-1.5577292562091
"E_star_vs_a","E_star","a",100,4,0.0264636197030272,-1.5773507531366
"E_star_vs_a","E_star","a",164.285714285714,0.5,0.273753627784833,-0.562640116840428
"E_star_vs_a","E_star","a",164.285714285714,0.75,0.200583607271658,-0.697704562653418
"E_star_vs_a","E_star","a",164.285714285714,1,0.148782965046584,-0.827446790630064
"E_star_vs_a","E_star","a",164.285714285714,1.25,0.111342009238271,-0.953340945834715
"E_star_vs_a","E_star","a",164.285714285714,1.5,0.0839065265275475,-1.07620425699417
"E_star_vs_a","E_star","a",164.285714285714,1.75,0.0636516304776417,-1.19619046713408
"E_star_vs_a","E_star","a",164.285714285714,2,0.0486772770649691,-1.31267372355481
"E_star_vs_a","E_star","a",164.285714285714,2.25,0.0376672051924917,-1.4240366021091
"E_star_vs_a","E_star","a",164.285714285714,2.5,0.0296870691479908,-1.52743267595343
"E_star_vs_a","E_star","a",164.285714285714,2.75,0.0240599129156719,-1.6187059489127
"E_star_vs_a","E_star","a",164.285714285714,3,0.0202866156864665,-1.69279039807678
"E_star_vs_a","E_star","a",164.285714285714,3.25,0.0179935366495985,-1.74488346720203
"E_star_vs_a","E_star","a",164.285714285714,3.5,0.0168971776396016,-1.77218583017387
"E_star_vs_a","E_star","a",164.285714285714,3.75,0.0167798092999867,-1.77521297917085
"E_star_vs_a","E_star","a",164.285714285714,4,0.0174723414932659,-1.75764889069745
"E_star_vs_a","E_star","a",228.571428571429,0.5,0.226852051792532,-0.644257288347955
"E_star_vs_a","E_star","a",228.571428571429,0.75,0.159910649333706,-0.796122613221492
"E_star_vs_a","E_star","a",228.571428571429,1,0.113501593440277,-0.94499804140071
"E_star_vs_a","E_star","a",228.571428571429,1.25,0.0807364021326769,-1.09293060801885
"E_star_vs_a","E_star","a",228.571428571429,1.5,0.0573798754750973,-1.24124039858805
"E_star_vs_a","E_star","a",228.571428571429,1.75,0.0407098273512282,-1.39030073944246
"E_star_vs_a","E_star","a",228.571428571429,2,0.0289117588326088,-1.53892548743478
"E_star_vs_a","E_star","a",228.571428571429,2.25,0.0207399555030674,-1.68319217971135
"E_star_vs_a","E_star","a",228.571428571429,2.5,0.0153181741116281,-1.81479299844381
"E_star_vs_a","E_star","a",228.571428571429,2.75,0.0120173987567441,-1.92018952799462
"E_star_vs_a","E_star","a",228.571428571429,3,0.0103781727433987,-1.98387910480312
"E_star_vs_a","E_star","a",228.571428571429,3.25,0.0100597639012796,-1.99741221188195
"E_star_vs_a","E_star","a",228.571428571429,3.5,0.010806045360017,-1.96633321377593
"E_star_vs_a","E_star","a",228.571428571429,3.75,0.0124220992030288,-1.90580500679583
"E_star_vs_a","E_star","a",228.571428571429,4,0.0147578750732154,-1.83097617031868
"E_star_vs_a","E_star","a",292.857142857143,0.5,0.187175051312806,-0.727752039140939
"E_star_vs_a","E_star","a",292.857142857143,0.75,0.12653395813248,-0.897792906500616
"E_star_vs_a","E_star","a",292.857142857143,1,0.0853896111758545,-1.06859496401182
"E_star_vs_a","E_star","a",292.857142857143,1.25,0.0570809411147819,-1.24350887512314
"E_star_vs_a","E_star","a",292.857142857143,1.5,0.0375445275637936,-1.42545335618437
